X1,session.code,participant.code,participant.payoff,subsession.round_number,player.id_in_group,player.infected,player.cumulative_earnings,player.my_endowment,player.contribution,player.actual_payment,player.payoff,player.transmission_chance,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,group.total_contribution,group.total_infections,group.end_total_infections,group.total_earnings,group.lockdown,group.lockdown_number,group.number_of_players,cumulativeEarnings,group.condition,participant.time_started,player.age,player.gender,player.covid_positive,player.location,player.state,player.crt_widget,player.crt_lake
252,064qyher,xvhqncfd,1778,12,4,1,644,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
253,064qyher,xvhqncfd,1778,13,4,0,662,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
254,064qyher,xvhqncfd,1778,14,4,0,716,60,1,6,54,0,4,3,2,1,0,19,1,1,530,0,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
255,064qyher,xvhqncfd,1778,15,4,0,770,60,1,6,54,0,4,3,2,1,0,24,1,1,534,0,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
256,064qyher,xvhqncfd,1778,16,4,0,818,60,2,12,48,0,4,3,2,1,0,20,1,1,558,0,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
257,064qyher,xvhqncfd,1778,17,4,0,872,60,1,6,54,0,4,3,2,1,0,22,1,1,546,0,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
258,064qyher,xvhqncfd,1778,18,4,0,920,60,2,12,48,0,4,3,2,1,0,23,1,1,540,0,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
259,064qyher,xvhqncfd,1778,19,4,0,968,60,2,12,48,0,4,3,2,1,0,22,1,1,546,0,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
260,064qyher,xvhqncfd,1778,20,4,0,1016,60,2,12,48,0.5,4,3,2,1,0,21,1,6,542,0,2,8,1778,Low Gini,2020-11-10T01:48:00Z,36,Male,0,Australia,NSW,5,24
281,064qyher,zn7b2n8k,1692,1,10,0,0,100,NA,10,0,0,NA,NA,NA,NA,NA,23,1,1,480,0,0,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
282,064qyher,zn7b2n8k,1692,2,10,0,0,100,NA,20,0,0,NA,NA,NA,NA,NA,26,1,1,310,0,0,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
283,064qyher,zn7b2n8k,1692,3,10,0,0,100,NA,40,0,0,NA,NA,NA,NA,NA,29,1,1,460,0,0,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
284,064qyher,zn7b2n8k,1692,4,10,1,0,100,NA,0,0,0,NA,NA,NA,NA,NA,24,1,6,540,0,0,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
285,064qyher,zn7b2n8k,1692,5,10,1,30,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
286,064qyher,zn7b2n8k,1692,6,10,1,60,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
287,064qyher,zn7b2n8k,1692,7,10,0,150,100,1,10,90,0,0,1,2,2,1,26,1,1,620,0,1,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
288,064qyher,zn7b2n8k,1692,8,10,0,240,100,1,10,90,0,0,0,2,1,0,23,1,1,650,0,1,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
289,064qyher,zn7b2n8k,1692,9,10,1,330,100,1,10,90,0.19,0,0,1,1,0,25,1,3,630,0,1,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
290,064qyher,zn7b2n8k,1692,10,10,1,420,100,1,10,90,0,0,1,1,1,0,24,3,5,580,0,1,8,1692,Equality,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
291,064qyher,zn7b2n8k,1692,11,10,1,474,60,1,6,54,0,0,0,1,1,0,27,5,6,506,0,1,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
292,064qyher,zn7b2n8k,1692,12,10,1,492,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
293,064qyher,zn7b2n8k,1692,13,10,0,510,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
294,064qyher,zn7b2n8k,1692,14,10,0,564,60,1,6,54,0,0,0,1,1,0,19,1,1,530,0,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
295,064qyher,zn7b2n8k,1692,15,10,0,618,60,1,6,54,0,0,0,1,1,0,24,1,1,534,0,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
296,064qyher,zn7b2n8k,1692,16,10,0,672,60,1,6,54,0,0,0,1,1,0,20,1,1,558,0,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
297,064qyher,zn7b2n8k,1692,17,10,0,726,60,1,6,54,0,0,0,1,1,0,22,1,1,546,0,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
298,064qyher,zn7b2n8k,1692,18,10,0,780,60,1,6,54,0,0,0,1,1,1,23,1,1,540,0,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
299,064qyher,zn7b2n8k,1692,19,10,0,840,60,0,0,60,0,0,0,1,1,0,22,1,1,546,0,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
300,064qyher,zn7b2n8k,1692,20,10,1,900,60,0,0,60,0,0,0,1,1,0,21,1,6,542,0,2,8,1692,Low Gini,2020-11-10T01:48:01Z,31,Female,0,Australia,QLD,100,24
321,gfl6o2b9,285x6wzh,2086,1,10,1,32,40,2,8,32,0.12,3,2,2,2,1,25,1,2,504,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
322,gfl6o2b9,285x6wzh,2086,2,10,1,60,40,3,12,28,0,4,3,2,2,2,26,2,2,568,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
323,gfl6o2b9,285x6wzh,2086,3,10,1,96,40,1,4,36,0,0,0,1,1,1,28,2,4,684,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
324,gfl6o2b9,285x6wzh,2086,4,10,1,136,40,0,0,40,0,4,3,2,0,0,32,4,4,668,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
325,gfl6o2b9,285x6wzh,2086,5,10,1,168,40,2,8,32,0,3,2,1,0,0,33,4,4,636,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
326,gfl6o2b9,285x6wzh,2086,6,10,1,204,40,1,4,36,0,3,2,1,0,0,32,4,4,668,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
327,gfl6o2b9,285x6wzh,2086,7,10,1,240,40,1,4,36,0,3,2,1,0,0,33,4,5,644,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
328,gfl6o2b9,285x6wzh,2086,8,10,1,280,40,0,0,40,0,3,3,0,0,0,34,5,5,620,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
329,gfl6o2b9,285x6wzh,2086,9,10,1,316,40,1,4,36,0,3,0,0,0,0,34,5,5,660,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
330,gfl6o2b9,285x6wzh,2086,10,10,1,348,40,2,8,32,0,3,1,1,0,0,35,5,5,656,0,0,9,2086,High Gini,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
331,gfl6o2b9,285x6wzh,2086,11,10,1,438,100,1,10,90,0,1,1,0,0,0,31,5,5,630,0,0,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
332,gfl6o2b9,285x6wzh,2086,12,10,1,538,100,0,0,100,0,3,2,1,0,0,31,5,5,630,0,0,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
333,gfl6o2b9,285x6wzh,2086,13,10,1,618,100,2,20,80,0,3,0,0,0,0,31,5,6,630,0,0,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
334,gfl6o2b9,285x6wzh,2086,14,10,1,648,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
335,gfl6o2b9,285x6wzh,2086,15,10,0,678,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
336,gfl6o2b9,285x6wzh,2086,16,10,0,778,100,0,0,100,0,2,0,0,0,0,23,1,1,710,0,1,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
337,gfl6o2b9,285x6wzh,2086,17,10,1,878,100,0,0,100,0.25,2,0,0,0,0,21,1,3,730,0,1,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
338,gfl6o2b9,285x6wzh,2086,18,10,1,958,100,2,20,80,0.25,3,2,1,0,0,28,3,3,660,0,1,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
339,gfl6o2b9,285x6wzh,2086,19,10,1,1058,100,0,0,100,0,2,1,0,0,0,27,3,4,670,0,1,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
340,gfl6o2b9,285x6wzh,2086,20,10,1,1138,100,2,20,80,0,3,2,1,0,0,32,4,5,620,0,1,9,2086,Equality,2020-11-10T03:31:47Z,36,Male,0,Australia,NSW,100,24
361,gfl6o2b9,3w8wuue3,1598,1,6,0,32,40,2,8,32,0.12,4,3,2,1,1,25,1,2,504,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
362,gfl6o2b9,3w8wuue3,1598,2,6,0,32,40,NA,8,0,0.12,NA,NA,NA,NA,NA,26,2,2,568,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
363,gfl6o2b9,3w8wuue3,1598,3,6,1,68,40,1,4,36,0.56,2,2,1,1,1,28,2,4,684,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
364,gfl6o2b9,3w8wuue3,1598,4,6,1,92,40,4,16,24,0,4,4,4,4,4,32,4,4,668,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
365,gfl6o2b9,3w8wuue3,1598,5,6,1,120,40,3,12,28,0,4,4,4,4,3,33,4,4,636,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
366,gfl6o2b9,3w8wuue3,1598,6,6,1,148,40,3,12,28,0,4,4,4,3,3,32,4,4,668,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
367,gfl6o2b9,3w8wuue3,1598,7,6,1,176,40,3,12,28,0,4,4,4,3,3,33,4,5,644,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
368,gfl6o2b9,3w8wuue3,1598,8,6,1,204,40,3,12,28,0,4,4,4,4,3,34,5,5,620,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
369,gfl6o2b9,3w8wuue3,1598,9,6,1,228,40,4,16,24,0,4,4,4,4,4,34,5,5,660,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
370,gfl6o2b9,3w8wuue3,1598,10,6,1,252,40,4,16,24,0,4,4,4,4,4,35,5,5,656,0,0,9,1598,High Gini,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
371,gfl6o2b9,3w8wuue3,1598,11,6,1,322,100,3,30,70,0,4,4,4,4,3,31,5,5,630,0,0,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
372,gfl6o2b9,3w8wuue3,1598,12,6,1,382,100,4,40,60,0,4,4,4,4,4,31,5,5,630,0,0,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
373,gfl6o2b9,3w8wuue3,1598,13,6,1,442,100,4,40,60,0,4,4,4,4,4,31,5,6,630,0,0,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
374,gfl6o2b9,3w8wuue3,1598,14,6,1,472,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
375,gfl6o2b9,3w8wuue3,1598,15,6,0,502,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
376,gfl6o2b9,3w8wuue3,1598,16,6,0,582,100,2,20,80,0,0,1,1,2,1,23,1,1,710,0,1,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
377,gfl6o2b9,3w8wuue3,1598,17,6,0,662,100,2,20,80,0.12,0,1,3,3,4,21,1,3,730,0,1,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
378,gfl6o2b9,3w8wuue3,1598,18,6,1,742,100,2,20,80,0.25,3,3,4,4,4,28,3,3,660,0,1,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
379,gfl6o2b9,3w8wuue3,1598,19,6,1,812,100,3,30,70,0,3,3,3,3,3,27,3,4,670,0,1,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
380,gfl6o2b9,3w8wuue3,1598,20,6,1,872,100,4,40,60,0,3,3,3,2,4,32,4,5,620,0,1,9,1598,Equality,2020-11-10T03:31:48Z,36,Male,0,Australia,SA,5,47
401,gfl6o2b9,5qyihprv,2484,1,7,0,0,40,NA,16,0,0,NA,NA,NA,NA,NA,25,1,2,504,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
402,gfl6o2b9,5qyihprv,2484,2,7,0,24,40,4,16,24,0,4,4,4,4,4,26,2,2,568,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
403,gfl6o2b9,5qyihprv,2484,3,7,0,48,40,4,16,24,0,4,4,4,4,4,28,2,4,684,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
404,gfl6o2b9,5qyihprv,2484,4,7,0,72,40,4,16,24,0,4,4,4,4,4,32,4,4,668,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
405,gfl6o2b9,5qyihprv,2484,5,7,0,96,40,4,16,24,0,4,4,4,4,4,33,4,4,636,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
406,gfl6o2b9,5qyihprv,2484,6,7,0,120,40,4,16,24,0,4,4,4,4,4,32,4,4,668,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
407,gfl6o2b9,5qyihprv,2484,7,7,0,144,40,4,16,24,0,4,4,4,4,4,33,4,5,644,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
408,gfl6o2b9,5qyihprv,2484,8,7,0,168,40,4,16,24,0,4,4,4,4,4,34,5,5,620,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
409,gfl6o2b9,5qyihprv,2484,9,7,0,192,40,4,16,24,0,4,4,4,4,4,34,5,5,660,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
410,gfl6o2b9,5qyihprv,2484,10,7,0,216,40,4,16,24,0,4,4,4,4,4,35,5,5,656,0,0,9,2484,High Gini,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
411,gfl6o2b9,5qyihprv,2484,11,7,0,276,100,4,40,60,0,4,4,4,4,4,31,5,5,630,0,0,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
412,gfl6o2b9,5qyihprv,2484,12,7,0,336,100,4,40,60,0,4,4,4,4,4,31,5,5,630,0,0,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
413,gfl6o2b9,5qyihprv,2484,13,7,0,396,100,4,40,60,0,4,4,4,4,4,31,5,6,630,0,0,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
414,gfl6o2b9,5qyihprv,2484,14,7,0,426,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
415,gfl6o2b9,5qyihprv,2484,15,7,0,456,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
416,gfl6o2b9,5qyihprv,2484,16,7,0,516,100,4,40,60,0,4,4,4,4,4,23,1,1,710,0,1,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
417,gfl6o2b9,5qyihprv,2484,17,7,0,576,100,4,40,60,0,4,4,4,4,4,21,1,3,730,0,1,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
418,gfl6o2b9,5qyihprv,2484,18,7,0,636,100,4,40,60,0,4,4,4,4,4,28,3,3,660,0,1,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
419,gfl6o2b9,5qyihprv,2484,19,7,0,696,100,4,40,60,0,4,4,4,4,4,27,3,4,670,0,1,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
420,gfl6o2b9,5qyihprv,2484,20,7,0,756,100,4,40,60,0,4,4,4,4,4,32,4,5,620,0,1,9,2484,Equality,2020-11-10T03:31:47Z,32,Male,0,Australia,NSW,5,47
441,gfl6o2b9,82lrodmk,1684,1,9,0,0,40,NA,8,0,0.12,NA,NA,NA,NA,NA,25,1,2,504,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
442,gfl6o2b9,82lrodmk,1684,2,9,0,28,40,3,12,28,0.06,1,2,4,4,4,26,2,2,568,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
443,gfl6o2b9,82lrodmk,1684,3,9,1,56,40,3,12,28,0.19,1,2,3,4,4,28,2,4,684,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
444,gfl6o2b9,82lrodmk,1684,4,9,1,80,40,4,16,24,0,4,3,3,2,2,32,4,4,668,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
445,gfl6o2b9,82lrodmk,1684,5,9,1,104,40,4,16,24,0,4,4,3,2,0,33,4,4,636,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
446,gfl6o2b9,82lrodmk,1684,6,9,1,128,40,4,16,24,0,4,4,4,3,0,32,4,4,668,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
447,gfl6o2b9,82lrodmk,1684,7,9,1,152,40,4,16,24,0,4,4,4,3,0,33,4,5,644,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
448,gfl6o2b9,82lrodmk,1684,8,9,1,176,40,4,16,24,0,4,4,4,4,0,34,5,5,620,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
449,gfl6o2b9,82lrodmk,1684,9,9,1,200,40,4,16,24,0,4,4,4,4,0,34,5,5,660,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
450,gfl6o2b9,82lrodmk,1684,10,9,1,224,40,4,16,24,0,4,4,4,3,1,35,5,5,656,0,0,9,1684,High Gini,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
451,gfl6o2b9,82lrodmk,1684,11,9,1,304,100,2,20,80,0,4,4,4,3,2,31,5,5,630,0,0,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
452,gfl6o2b9,82lrodmk,1684,12,9,1,374,100,3,30,70,0,4,4,4,3,2,31,5,5,630,0,0,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
453,gfl6o2b9,82lrodmk,1684,13,9,1,454,100,2,20,80,0,4,4,4,4,2,31,5,6,630,0,0,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
454,gfl6o2b9,82lrodmk,1684,14,9,1,484,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
455,gfl6o2b9,82lrodmk,1684,15,9,0,514,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
456,gfl6o2b9,82lrodmk,1684,16,9,0,604,100,1,10,90,0,3,3,2,1,0,23,1,1,710,0,1,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
457,gfl6o2b9,82lrodmk,1684,17,9,1,694,100,1,10,90,0.19,2,2,1,1,0,21,1,3,730,0,1,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
458,gfl6o2b9,82lrodmk,1684,18,9,0,774,100,2,20,80,0.25,4,3,3,3,0,28,3,3,660,0,1,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
459,gfl6o2b9,82lrodmk,1684,19,9,1,854,100,2,20,80,0.5,4,3,3,2,0,27,3,4,670,0,1,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
460,gfl6o2b9,82lrodmk,1684,20,9,1,934,100,2,20,80,0,4,3,3,3,1,32,4,5,620,0,1,9,1684,Equality,2020-11-10T03:31:47Z,31,Male,0,Australia,QLD,0,0
481,gfl6o2b9,jce9lqop,2716,1,1,0,0,240,NA,72,0,0.06,NA,NA,NA,NA,NA,25,1,2,504,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
482,gfl6o2b9,jce9lqop,2716,2,1,0,240,240,0,0,240,0.25,4,4,4,2,1,26,2,2,568,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
483,gfl6o2b9,jce9lqop,2716,3,1,0,384,240,4,96,144,0,4,4,4,2,1,28,2,4,684,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
484,gfl6o2b9,jce9lqop,2716,4,1,0,528,240,4,96,144,0,4,4,4,4,4,32,4,4,668,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
485,gfl6o2b9,jce9lqop,2716,5,1,0,672,240,4,96,144,0,4,4,4,4,4,33,4,4,636,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
486,gfl6o2b9,jce9lqop,2716,6,1,0,816,240,4,96,144,0,4,4,4,4,4,32,4,4,668,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
487,gfl6o2b9,jce9lqop,2716,7,1,0,960,240,4,96,144,0,4,4,4,4,4,33,4,5,644,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
488,gfl6o2b9,jce9lqop,2716,8,1,0,1104,240,4,96,144,0,4,4,4,4,4,34,5,5,620,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
489,gfl6o2b9,jce9lqop,2716,9,1,0,1248,240,4,96,144,0,4,4,4,4,4,34,5,5,660,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
490,gfl6o2b9,jce9lqop,2716,10,1,0,1392,240,4,96,144,0,4,4,4,4,4,35,5,5,656,0,0,9,2716,High Gini,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
491,gfl6o2b9,jce9lqop,2716,11,1,0,1452,100,4,40,60,0,4,4,4,4,4,31,5,5,630,0,0,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
492,gfl6o2b9,jce9lqop,2716,12,1,0,1512,100,4,40,60,0,4,4,4,4,3,31,5,5,630,0,0,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
493,gfl6o2b9,jce9lqop,2716,13,1,0,1582,100,3,30,70,0.25,4,4,4,4,3,31,5,6,630,0,0,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
494,gfl6o2b9,jce9lqop,2716,14,1,0,1612,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
495,gfl6o2b9,jce9lqop,2716,15,1,1,1642,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
496,gfl6o2b9,jce9lqop,2716,16,1,0,1722,100,2,20,80,0,4,4,4,3,2,23,1,1,710,0,1,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
497,gfl6o2b9,jce9lqop,2716,17,1,0,1802,100,2,20,80,0.12,4,4,4,3,2,21,1,3,730,0,1,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
498,gfl6o2b9,jce9lqop,2716,18,1,0,1872,100,3,30,70,0.12,4,4,4,4,3,28,3,3,660,0,1,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
499,gfl6o2b9,jce9lqop,2716,19,1,0,1942,100,3,30,70,0.25,4,4,4,4,3,27,3,4,670,0,1,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
500,gfl6o2b9,jce9lqop,2716,20,1,0,2002,100,4,40,60,0,4,4,4,4,4,32,4,5,620,0,1,9,2716,Equality,2020-11-10T03:31:47Z,35,Female,0,Australia,NSW,5,47
