participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.infected,player.cumulative_earnings,player.actual_payment,player.transmission_chance,player.contribution,player.others_contribution_percentage,player.timeout,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.others_prediction,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.lockdown_cost,group.patient_zero_switch,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
7,wv2ypvol,5b88002a7bb9e90001f0703f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.572245+00:00,1,,,2750,5,,1,2390,0,0.75,0,65,0,0,1,2,3,4,1,100,2,26,59.09,1,4,660,60,0,0,5,90,0,34,ui73b4cc,,,,,0
8,hhasem8p,5b1d413544127b00013fea42,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.618045+00:00,1,,,270,1,,0,250,,0,4,55,1,,,,,,,0,2,26,59.09,1,4,660,60,0,0,5,90,0,34,ui73b4cc,,,,,0
9,ri3991uw,5ef3087637ccf9000bbacd57,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.099646+00:00,1,,,1980,7,,1,1580,0,0.75,0,65,0,0,0,0,0,0,0,100,2,26,59.09,1,4,660,60,0,0,5,90,0,34,ui73b4cc,,,,,0
10,7fuuovrt,5e49c48fac17f4000c1bfcbc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.553918+00:00,1,,,2120,6,,0,1860,40,0,4,55,0,3,3,3,3,4,2,60,2,26,59.09,1,4,660,60,0,0,5,90,0,34,ui73b4cc,,,,,0
11,mhnrlki6,5f8c5fe7018e5908ef6f1b1f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:22.106304+00:00,1,,,2460,11,,0,2150,20,0.38,2,60,0,3,3,2,2,1,2,80,2,26,59.09,1,4,660,60,0,0,5,90,0,34,ui73b4cc,,,,,0
1,xmo6y9j4,58d283fcbfaa440001d1f097,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.286495+00:00,1,,,270,4,,0,250,,0,4,62.5,1,,,,,,,0,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
2,ics99vz6,5d3cb6625ca28800166c8ffc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.442093+00:00,1,,,2580,9,,1,2300,20,0,2,67.5,0,3,2,2,1,1,2,80,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
3,ca56z2zv,5f215ed0456c964f5f1e408d,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.378888+00:00,1,,,2410,8,,1,2130,10,0,1,70,0,1,2,3,3,4,1,90,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
4,u6y8sx1v,5af17e5d3c1f670001a4570e,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.489940+00:00,1,,,270,3,,0,250,,0,4,62.5,1,,,,,,,0,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
5,wfpzt5z0,5d2464b812b27400011db6e7,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.743958+00:00,1,,,2120,10,,0,1920,40,0,4,62.5,0,4,4,4,4,4,4,60,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
6,nwr8ut6o,5ca0de7d8001d50018c69031,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.838229+00:00,1,,,2340,2,,1,2110,0,1,0,72.5,0,4,3,2,1,0,2,100,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
7,wv2ypvol,5b88002a7bb9e90001f0703f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.572245+00:00,1,,,2750,5,,1,2470,20,0,2,67.5,0,1,2,2,3,4,2,80,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
8,hhasem8p,5b1d413544127b00013fea42,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.618045+00:00,1,,,270,1,,0,250,,0,4,62.5,1,,,,,,,0,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
9,ri3991uw,5ef3087637ccf9000bbacd57,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.099646+00:00,1,,,1980,7,,1,1670,10,0,1,70,0,1,1,1,1,1,2,90,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
10,7fuuovrt,5e49c48fac17f4000c1bfcbc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.553918+00:00,1,,,2120,6,,0,1920,40,0,4,62.5,0,3,3,4,4,4,3,60,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
11,mhnrlki6,5f8c5fe7018e5908ef6f1b1f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:22.106304+00:00,1,,,2460,11,,1,2220,30,0.25,3,65,0,3,3,3,3,1,3,70,2,29,65.91,4,6,630,57,0,0,5,90,0,35,ui73b4cc,,,,,0
1,xmo6y9j4,58d283fcbfaa440001d1f097,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.286495+00:00,1,,,270,4,,0,260,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
2,ics99vz6,5d3cb6625ca28800166c8ffc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.442093+00:00,1,,,2580,9,,1,2310,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
3,ca56z2zv,5f215ed0456c964f5f1e408d,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.378888+00:00,1,,,2410,8,,1,2140,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
4,u6y8sx1v,5af17e5d3c1f670001a4570e,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.489940+00:00,1,,,270,3,,0,260,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
5,wfpzt5z0,5d2464b812b27400011db6e7,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.743958+00:00,1,,,2120,10,,0,1930,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
6,nwr8ut6o,5ca0de7d8001d50018c69031,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.838229+00:00,1,,,2340,2,,1,2120,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
7,wv2ypvol,5b88002a7bb9e90001f0703f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.572245+00:00,1,,,2750,5,,1,2480,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
8,hhasem8p,5b1d413544127b00013fea42,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.618045+00:00,1,,,270,1,,0,260,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
9,ri3991uw,5ef3087637ccf9000bbacd57,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.099646+00:00,1,,,1980,7,,1,1680,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
10,7fuuovrt,5e49c48fac17f4000c1bfcbc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.553918+00:00,1,,,2120,6,,0,1930,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
11,mhnrlki6,5f8c5fe7018e5908ef6f1b1f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:22.106304+00:00,1,,,2460,11,,1,2230,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,6,90,0,36,ui73b4cc,,,,,0
1,xmo6y9j4,58d283fcbfaa440001d1f097,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.286495+00:00,1,,,270,4,,0,270,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
2,ics99vz6,5d3cb6625ca28800166c8ffc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.442093+00:00,1,,,2580,9,,0,2320,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
3,ca56z2zv,5f215ed0456c964f5f1e408d,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.378888+00:00,1,,,2410,8,,0,2150,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
4,u6y8sx1v,5af17e5d3c1f670001a4570e,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.489940+00:00,1,,,270,3,,0,270,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
5,wfpzt5z0,5d2464b812b27400011db6e7,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.743958+00:00,1,,,2120,10,,0,1940,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
6,nwr8ut6o,5ca0de7d8001d50018c69031,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.838229+00:00,1,,,2340,2,,0,2130,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
7,wv2ypvol,5b88002a7bb9e90001f0703f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.572245+00:00,1,,,2750,5,,0,2490,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
8,hhasem8p,5b1d413544127b00013fea42,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.618045+00:00,1,,,270,1,,0,270,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
9,ri3991uw,5ef3087637ccf9000bbacd57,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.099646+00:00,1,,,1980,7,,0,1690,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
10,7fuuovrt,5e49c48fac17f4000c1bfcbc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.553918+00:00,1,,,2120,6,,1,1940,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
11,mhnrlki6,5f8c5fe7018e5908ef6f1b1f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:22.106304+00:00,1,,,2460,11,,0,2240,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,37,ui73b4cc,,,,,0
1,xmo6y9j4,58d283fcbfaa440001d1f097,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.286495+00:00,1,,,270,4,,0,270,,0,4,57.5,1,,,,,,,0,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
2,ics99vz6,5d3cb6625ca28800166c8ffc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.442093+00:00,1,,,2580,9,,1,2420,0,0.75,0,67.5,0,3,2,2,1,0,1,100,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
3,ca56z2zv,5f215ed0456c964f5f1e408d,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.378888+00:00,1,,,2410,8,,1,2240,10,0,1,65,0,1,2,3,3,4,1,90,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
4,u6y8sx1v,5af17e5d3c1f670001a4570e,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.489940+00:00,1,,,270,3,,0,270,,0,4,57.5,1,,,,,,,0,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
5,wfpzt5z0,5d2464b812b27400011db6e7,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.743958+00:00,1,,,2120,10,,0,2000,40,0,4,57.5,0,4,4,3,3,3,3,60,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
6,nwr8ut6o,5ca0de7d8001d50018c69031,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.838229+00:00,1,,,2340,2,,0,2190,40,0,4,57.5,0,4,3,3,2,0,2,60,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
7,wv2ypvol,5b88002a7bb9e90001f0703f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.572245+00:00,1,,,2750,5,,1,2590,0,0.75,0,67.5,0,0,1,2,3,4,1,100,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
8,hhasem8p,5b1d413544127b00013fea42,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.618045+00:00,1,,,270,1,,0,270,,0,4,57.5,1,,,,,,,0,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
9,ri3991uw,5ef3087637ccf9000bbacd57,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.099646+00:00,1,,,1980,7,,1,1790,0,0.75,0,67.5,0,0,0,0,0,0,0,100,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
10,7fuuovrt,5e49c48fac17f4000c1bfcbc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.553918+00:00,1,,,2120,6,,0,2000,40,0,4,57.5,0,2,2,3,4,4,2,60,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
11,mhnrlki6,5f8c5fe7018e5908ef6f1b1f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:22.106304+00:00,1,,,2460,11,,0,2320,20,0.38,2,62.5,0,3,3,2,2,1,2,80,2,27,61.36,1,4,650,59,0,0,6,90,0,38,ui73b4cc,,,,,0
1,xmo6y9j4,58d283fcbfaa440001d1f097,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.286495+00:00,1,,,270,4,,0,270,,0,4,70,1,,,,,,,0,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
2,ics99vz6,5d3cb6625ca28800166c8ffc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.442093+00:00,1,,,2580,9,,1,2500,20,0,2,75,0,3,2,2,2,1,2,80,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
3,ca56z2zv,5f215ed0456c964f5f1e408d,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.378888+00:00,1,,,2410,8,,1,2330,10,0,1,77.5,0,1,2,3,3,4,1,90,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
4,u6y8sx1v,5af17e5d3c1f670001a4570e,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.489940+00:00,1,,,270,3,,0,270,,0,4,70,1,,,,,,,0,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
5,wfpzt5z0,5d2464b812b27400011db6e7,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.743958+00:00,1,,,2120,10,,0,2060,40,0,4,70,0,4,4,4,4,4,4,60,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
6,nwr8ut6o,5ca0de7d8001d50018c69031,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.838229+00:00,1,,,2340,2,,0,2260,30,0.25,3,72.5,0,4,3,2,1,0,3,70,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
7,wv2ypvol,5b88002a7bb9e90001f0703f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.572245+00:00,1,,,2750,5,,1,2670,20,0,2,75,0,1,2,3,4,4,2,80,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
8,hhasem8p,5b1d413544127b00013fea42,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.618045+00:00,1,,,270,1,,0,270,,0,4,70,1,,,,,,,0,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
9,ri3991uw,5ef3087637ccf9000bbacd57,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.099646+00:00,1,,,1980,7,,1,1880,10,0,1,77.5,0,1,1,1,1,1,1,90,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
10,7fuuovrt,5e49c48fac17f4000c1bfcbc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.553918+00:00,1,,,2120,6,,0,2060,40,0,4,70,0,2,3,3,4,4,4,60,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
11,mhnrlki6,5f8c5fe7018e5908ef6f1b1f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:22.106304+00:00,1,,,2460,11,,0,2390,30,0.25,3,72.5,0,4,3,3,3,1,3,70,2,32,72.73,4,4,600,55,0,0,6,90,0,39,ui73b4cc,,,,,0
1,xmo6y9j4,58d283fcbfaa440001d1f097,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.286495+00:00,1,,,270,4,,0,270,,0,4,67.5,1,,,,,,,0,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
2,ics99vz6,5d3cb6625ca28800166c8ffc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.442093+00:00,1,,,2580,9,,1,2580,20,0,2,72.5,0,4,3,2,2,1,2,80,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
3,ca56z2zv,5f215ed0456c964f5f1e408d,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.378888+00:00,1,,,2410,8,,1,2410,20,0,2,72.5,0,1,2,3,3,4,2,80,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
4,u6y8sx1v,5af17e5d3c1f670001a4570e,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.489940+00:00,1,,,270,3,,0,270,,0,4,67.5,1,,,,,,,0,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
5,wfpzt5z0,5d2464b812b27400011db6e7,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.743958+00:00,1,,,2120,10,,0,2120,40,0,4,67.5,0,4,4,4,4,4,3,60,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
6,nwr8ut6o,5ca0de7d8001d50018c69031,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.838229+00:00,1,,,2340,2,,0,2340,20,0.5,2,72.5,0,4,3,3,2,0,3,80,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
7,wv2ypvol,5b88002a7bb9e90001f0703f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:20.572245+00:00,1,,,2750,5,,1,2750,20,0,2,72.5,0,1,2,3,4,4,2,80,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
8,hhasem8p,5b1d413544127b00013fea42,0,445,446,end_survey,Feedback,2021-01-20 11:35:20.618045+00:00,1,,,270,1,,0,270,,0,4,67.5,1,,,,,,,0,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
9,ri3991uw,5ef3087637ccf9000bbacd57,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.099646+00:00,1,,,1980,7,,1,1980,0,0,0,77.5,0,1,1,1,1,1,0,100,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
10,7fuuovrt,5e49c48fac17f4000c1bfcbc,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:21.553918+00:00,1,,,2120,6,,0,2120,40,0,4,67.5,0,3,3,3,4,4,3,60,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
11,mhnrlki6,5f8c5fe7018e5908ef6f1b1f,0,446,446,payment_info,PaymentInfo,2021-01-20 11:35:22.106304+00:00,1,,,2460,11,,0,2460,30,0.25,3,70,0,4,3,3,3,1,3,70,2,31,70.45,4,4,610,55,0,0,6,90,0,40,ui73b4cc,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,0,80,20,0,2,45,0,0,1,2,3,4,4,80,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,0,20,0,2,45,0,,,,,,2,0,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,0,80,20,0,2,45,0,0,0,1,2,3,2,80,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,70,30,0,3,42.5,0,1,1,2,3,4,2,70,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,0,20,0,2,45,0,,,,,,1,0,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,1,0,,0,4,40,1,4,1,2,1,0,1,0,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,0,0,10,0,1,47.5,0,,,,,,2,0,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,0,90,10,0,1,47.5,0,1,1,1,1,1,1,90,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,0,100,0,0,0,50,0,0,1,2,3,4,0,100,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,0,80,20,0,2,45,0,3,3,2,3,3,2,80,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,0,0,10,0,1,47.5,0,,,,,,4,0,2,20,45.45,1,1,500,45,0,0,0,90,0,1,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,1,170,10,0.75,1,50,0,0,1,2,3,4,1,90,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,60,40,0,4,42.5,0,2,2,3,3,4,4,60,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,0,80,10,0.75,1,50,0,,,,,,1,0,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,140,30,0.25,3,45,0,2,2,2,3,4,2,70,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,0,,0,4,42.5,1,,,,,,,0,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,1,0,0,0,0,52.5,0,,,,,,1,0,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,1,0,10,0.75,1,50,0,,,,,,1,0,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,190,0,1,0,52.5,0,1,1,1,1,1,1,100,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,1,100,0,1,0,52.5,0,,,,,,0,0,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,0,80,30,0.25,3,45,0,,,,,,2,0,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,0,60,40,0,4,42.5,0,0,1,2,3,4,2,60,2,21,47.73,1,5,380,35,0,0,0,90,0,2,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,1,230,40,0,4,65,0,1,2,3,4,4,4,60,2,30,68.18,5,6,730,66,0,0,0,90,0,3,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,130,30,0.25,3,67.5,0,2,2,3,3,4,3,70,2,30,68.18,5,6,730,66,0,0,0,90,0,3,kiy32p78,,,,,0
