session.code,participant.code,participant.payoff,subsession.round_number,player.id_in_group,player.infected,player.timeout,player.cumulative_earnings,player.others_prediction,player.contribution,player.others_contribution_percentage,player.actual_payment,player.payoff,player.transmission_chance,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,group.total_contribution,group.total_infections,group.end_total_infections,group.total_earnings,group.lockdown,group.lockdown_number,group.lockdown_cost,group.patient_zero_switch,nTimeout,lastRoundOthers,player.age,player.gender,player.covid_positive,player.location,player.attention_check,Order
o1h88o19,0n0qxsjj,2840,9,2,1,0,570,0,0,77.5,0,100,1,0,0,0,0,0,31,5,6,730,0,1,90,0,0,55,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,10,2,1,0,580,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,2,90,0,0,77.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,11,2,0,0,590,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,2,90,0,0,0,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,12,2,0,0,690,0,0,62.5,0,100,0,0,0,0,0,0,25,1,1,790,0,2,90,0,0,0,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,13,2,0,0,790,0,0,50,0,100,0,0,0,0,0,40,20,1,1,840,0,2,90,0,0,62.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,14,2,1,0,890,0,0,50,0,100,0.75,0,0,0,0,40,20,1,4,840,0,2,90,1,0,50,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,15,2,1,0,980,10,10,77.5,10,90,0,0,0,10,30,40,32,4,5,720,0,2,90,0,0,50,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,16,2,1,0,1060,20,20,82.5,20,80,0,10,10,20,30,40,35,5,5,690,0,2,90,0,0,77.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,17,2,1,0,1130,30,30,85,30,70,0,10,10,20,30,40,37,5,5,670,0,2,90,0,0,82.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,18,2,1,0,1220,10,10,82.5,10,90,0,0,10,20,30,40,34,5,5,700,0,2,90,0,0,85,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,19,2,1,0,1310,30,10,82.5,10,90,0,0,10,20,30,40,34,5,5,700,0,2,90,0,0,82.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,20,2,1,0,1390,20,20,82.5,20,80,0,20,20,20,30,40,35,5,5,690,0,2,90,0,0,82.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,21,2,1,0,1470,20,20,80,20,80,0,0,0,20,30,40,34,5,5,700,0,2,60,0,0,82.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,22,2,1,0,1560,20,10,70,10,90,0,0,20,20,30,40,29,5,5,750,0,2,60,0,0,80,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,23,2,1,0,1640,20,20,77.5,20,80,0,0,10,20,30,40,33,5,6,650,0,2,60,0,0,70,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,24,2,1,0,1680,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,3,60,0,0,77.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,25,2,0,0,1720,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,3,60,0,0,0,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,26,2,0,0,1820,0,0,50,0,100,0,0,0,0,0,0,20,1,1,840,0,3,60,0,0,0,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,27,2,0,0,1920,0,0,47.5,0,100,0,0,0,0,0,0,19,1,1,750,0,3,60,0,0,50,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,28,2,0,0,2020,0,0,50,0,100,0.25,0,0,0,0,0,20,1,2,840,0,3,60,1,0,47.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,29,2,1,0,2120,0,0,55,0,100,1,0,0,0,0,0,22,2,5,820,0,3,60,0,0,50,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,30,2,1,0,2200,20,20,70,20,80,0,20,20,20,30,40,30,5,5,740,0,3,60,0,0,55,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,31,2,1,0,2280,40,20,67.5,20,80,0,20,20,20,30,40,29,5,6,750,0,3,60,0,0,70,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,32,2,1,0,2320,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,4,60,0,0,67.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,33,2,0,0,2360,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,4,60,0,0,0,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,34,2,1,0,2460,0,0,50,0,100,1,0,0,0,0,0,20,1,6,840,0,4,60,0,0,0,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,35,2,1,0,2500,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,5,60,0,0,50,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,36,2,0,0,2540,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,5,60,0,0,0,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,37,2,0,0,2640,0,0,62.5,0,100,0.25,0,0,0,0,0,25,1,1,790,0,5,60,0,0,0,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,38,2,0,0,2740,0,0,65,0,100,0.25,0,0,0,0,0,26,1,2,780,0,5,60,0,0,62.5,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,39,2,0,0,2740,NA,0,65,0,0,0,0,0,0,0,0,26,2,1,680,0,5,60,1,0,65,36,Female,0,Scotland,Chicago,High Cost First
o1h88o19,0n0qxsjj,2840,40,2,0,0,2840,0,0,60,0,100,0,0,0,0,0,0,24,1,1,800,0,5,60,0,0,65,36,Female,0,Scotland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,1,2,0,0,90,10,10,47.5,10,90,0,10,10,10,10,10,20,1,1,500,0,0,90,0,0,60,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,2,2,1,0,190,10,0,52.5,0,100,1,10,10,10,10,10,21,1,5,380,0,0,90,0,0,47.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,3,2,1,0,280,10,10,72.5,10,90,0,10,10,10,10,0,30,5,6,730,0,0,90,0,0,52.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,4,2,1,0,290,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,1,90,0,0,72.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,5,2,0,0,300,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,1,90,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,6,2,1,0,400,0,0,42.5,0,100,0.25,10,10,10,10,10,17,1,3,930,0,1,90,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,7,2,1,0,490,10,10,55,10,90,0,10,10,10,10,10,23,3,5,810,0,1,90,0,0,42.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,8,2,1,0,580,20,10,72.5,10,90,0,20,20,20,10,10,30,5,7,740,0,1,90,0,0,55,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,9,2,1,0,590,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,2,90,0,0,72.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,10,2,0,0,600,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,2,90,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,11,2,1,0,700,0,0,37.5,0,100,0,0,0,0,0,0,15,1,6,890,0,2,90,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,12,2,1,0,710,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,3,90,0,0,37.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,13,2,1,0,720,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,3,90,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,14,2,0,0,820,0,0,35,0,100,0,0,0,0,0,0,14,1,1,960,0,3,90,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,15,2,0,0,920,0,0,37.5,0,100,0,0,0,0,0,0,15,1,1,950,0,3,90,0,0,35,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,16,2,1,0,1020,0,0,40,0,100,0.75,0,0,0,0,0,16,1,4,940,0,3,90,1,0,37.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,17,2,1,0,1110,10,10,67.5,10,90,0,10,10,10,10,10,28,4,7,820,0,3,90,0,0,40,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,18,2,1,0,1120,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,4,90,0,0,67.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,19,2,0,0,1130,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,4,90,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,20,2,0,0,1230,0,0,32.5,0,100,0.75,0,0,0,0,0,13,1,6,970,0,4,90,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,21,2,0,0,1270,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,5,60,0,0,32.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,22,2,0,0,1310,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,5,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,23,2,1,0,1410,0,0,42.5,0,100,1,0,0,0,0,0,17,1,6,930,0,5,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,24,2,1,0,1450,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,6,60,0,0,42.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,25,2,0,0,1490,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,6,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,26,2,0,0,1590,0,0,47.5,0,100,0,0,0,0,0,0,19,1,1,910,0,6,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,27,2,0,0,1690,0,0,52.5,0,100,0,0,0,0,0,0,21,1,1,890,0,6,60,0,0,47.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,28,2,1,0,1790,0,0,50,0,100,1,0,0,0,0,0,20,1,5,900,0,6,60,1,0,52.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,29,2,1,0,1880,20,10,82.5,10,90,0,10,10,10,10,10,34,5,7,700,0,6,60,0,0,50,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,30,2,1,0,1920,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,7,440,1,7,60,0,0,82.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,31,2,1,0,1960,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,1,440,1,7,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,32,2,1,0,2060,0,0,45,0,100,1,0,0,0,0,0,18,1,7,920,0,7,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,33,2,1,0,2100,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,7,440,1,8,60,0,0,45,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,34,2,0,0,2140,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,1,440,1,8,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,35,2,1,0,2240,0,0,55,0,100,0.5,0,0,0,0,0,22,1,5,880,0,8,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,36,2,1,0,2330,30,10,87.5,10,90,0,10,10,10,10,10,36,5,6,740,0,8,60,0,0,55,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,37,2,1,0,2370,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,9,60,0,0,87.5,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,38,2,0,0,2410,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,9,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,39,2,0,0,2510,0,0,50,0,100,0,0,0,0,0,0,20,1,1,900,0,9,60,0,0,0,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,0yi258kw,2610,40,2,0,0,2610,0,0,47.5,0,100,0,0,0,0,0,0,19,1,1,910,0,9,60,0,0,50,49,Female,0,Northern Ireland,Chicago,High Cost First
kiy32p78,19navfft,1890,1,11,0,0,0,10,20,45,20,0,0,NA,NA,NA,NA,NA,20,1,1,500,0,0,90,0,3,47.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,2,11,0,1,0,NA,40,42.5,NA,0,0,NA,NA,NA,NA,NA,21,1,5,380,0,0,90,0,3,45,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,3,11,1,0,70,20,30,67.5,30,70,0.25,10,20,40,40,40,30,5,6,730,0,0,90,0,3,42.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,4,11,1,0,80,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,1,90,0,3,67.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,5,11,0,0,90,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,1,90,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,6,11,0,0,160,30,30,35,30,70,0.06,20,30,30,40,40,17,1,3,930,0,1,90,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,7,11,0,1,160,40,40,47.5,NA,0,0,10,20,30,40,40,23,3,5,810,0,1,90,0,3,35,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,8,11,0,0,160,NA,40,65,40,0,0,40,40,30,30,40,30,5,7,740,0,1,90,0,3,47.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,9,11,0,0,170,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,2,90,0,3,65,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,10,11,0,0,180,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,2,90,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,11,11,0,1,180,10,40,27.5,NA,0,0,10,10,20,30,40,15,1,6,890,0,2,90,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,12,11,0,0,190,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,3,90,0,3,27.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,13,11,0,0,200,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,3,90,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,14,11,0,0,290,10,10,32.5,10,90,0,10,10,10,20,20,14,1,1,960,0,3,90,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,15,11,0,0,380,20,10,35,10,90,0,10,10,10,10,10,15,1,1,950,0,3,90,0,3,32.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,16,11,1,0,470,10,10,37.5,10,90,0,10,10,10,10,10,16,1,4,940,0,3,90,1,3,35,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,17,11,1,0,540,20,30,62.5,30,70,0,20,20,20,20,20,28,4,7,820,0,3,90,0,3,37.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,18,11,1,0,550,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,4,90,0,3,62.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,19,11,0,0,560,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,4,90,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,20,11,1,0,650,10,10,30,10,90,0.56,10,10,10,10,10,13,1,6,970,0,4,90,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,21,11,1,0,690,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,5,60,0,3,30,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,22,11,0,0,730,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,5,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,23,11,0,0,820,10,10,40,10,90,0.75,10,10,10,10,10,17,1,6,930,0,5,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,24,11,0,0,860,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,6,60,0,3,40,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,25,11,0,0,900,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,6,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,26,11,0,0,990,10,10,45,10,90,0,10,10,10,10,10,19,1,1,910,0,6,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,27,11,0,0,1080,10,10,50,10,90,0,10,10,10,10,10,21,1,1,890,0,6,60,0,3,45,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,28,11,0,0,1170,10,10,47.5,10,90,0.75,10,10,10,10,10,20,1,5,900,0,6,60,1,3,50,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,29,11,0,0,1240,20,30,77.5,30,70,0.25,30,30,30,30,30,34,5,7,700,0,6,60,0,3,47.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,30,11,0,0,1280,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,7,440,1,7,60,0,3,77.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,31,11,0,0,1320,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,1,440,1,7,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,32,11,0,0,1410,10,10,42.5,10,90,0.75,10,10,10,10,10,18,1,7,920,0,7,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,33,11,0,0,1450,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,7,440,1,8,60,0,3,42.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,34,11,0,0,1490,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,1,440,1,8,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,35,11,0,0,1570,20,20,50,20,80,0.25,10,20,20,20,20,22,1,5,880,0,8,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,36,11,1,0,1640,20,30,82.5,30,70,0.25,30,30,30,20,30,36,5,6,740,0,8,60,0,3,50,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,37,11,1,0,1680,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,9,60,0,3,82.5,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,38,11,0,0,1720,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,9,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,39,11,0,0,1800,10,20,45,20,80,0,10,10,10,10,10,20,1,1,900,0,9,60,0,3,0,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,19navfft,1890,40,11,0,0,1890,10,10,45,10,90,0,10,10,10,10,10,19,1,1,910,0,9,60,0,3,45,47,Female,0,Wales,Tokyo,High Cost First
kiy32p78,1mxiuapc,2350,1,10,0,0,100,0,0,50,0,100,0,0,10,20,30,40,20,1,1,500,0,0,90,0,0,45,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,2,10,1,0,100,0,0,52.5,0,0,1,NA,NA,NA,NA,NA,21,1,5,380,0,0,90,0,0,50,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,3,10,1,0,100,40,30,67.5,30,0,0,NA,NA,NA,NA,NA,30,5,6,730,0,0,90,0,0,52.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,4,10,1,0,110,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,1,90,0,0,67.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,5,10,0,0,120,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,1,90,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,6,10,0,0,220,0,0,42.5,0,100,0.25,0,0,0,0,0,17,1,3,930,0,1,90,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,7,10,0,0,310,20,10,55,10,90,0.75,0,10,10,10,10,23,3,5,810,0,1,90,0,0,42.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,8,10,1,0,400,30,10,72.5,10,90,0.75,20,20,20,0,0,30,5,7,740,0,1,90,0,0,55,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,9,10,1,0,410,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,2,90,0,0,72.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,10,10,0,0,420,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,2,90,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,11,10,1,0,520,0,0,37.5,0,100,1,0,0,0,0,0,15,1,6,890,0,2,90,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,12,10,1,0,530,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,3,90,0,0,37.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,13,10,0,0,540,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,3,90,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,14,10,0,0,640,10,0,35,0,100,0,0,0,0,0,0,14,1,1,960,0,3,90,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,15,10,0,0,740,10,0,37.5,0,100,0,10,0,0,0,0,15,1,1,950,0,3,90,0,0,35,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,16,10,0,0,830,10,10,37.5,10,90,0.56,10,0,0,0,0,16,1,4,940,0,3,90,1,0,37.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,17,10,1,0,910,30,20,65,20,80,0.5,20,20,20,10,0,28,4,7,820,0,3,90,0,0,37.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,18,10,1,0,920,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,4,90,0,0,65,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,19,10,0,0,930,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,4,90,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,20,10,1,0,1030,0,0,32.5,0,100,0.75,10,0,0,0,0,13,1,6,970,0,4,90,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,21,10,1,0,1070,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,5,60,0,0,32.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,22,10,0,0,1110,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,5,60,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,23,10,1,0,1210,10,0,42.5,0,100,0,10,0,0,0,0,17,1,6,930,0,5,60,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,24,10,1,0,1250,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,6,60,0,0,42.5,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,25,10,0,0,1290,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,6,60,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,26,10,0,0,1380,10,10,45,10,90,0,10,0,0,0,0,19,1,1,910,0,6,60,0,0,0,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,27,10,0,0,1470,10,10,50,10,90,0,10,0,0,0,0,21,1,1,890,0,6,60,0,0,45,33,Female,0,England,Chicago,High Cost First
kiy32p78,1mxiuapc,2350,28,10,1,0,1570,10,0,50,0,100,0,10,0,0,0,0,20,1,5,900,0,6,60,1,0,50,33,Female,0,England,Chicago,High Cost First
