participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.infected,player.cumulative_earnings,player.my_endowment,player.actual_payment,player.transmission_chance,player.contribution,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.number_of_players,group.patient_zero_switch,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,0,662,100,20,0.12,2,0,1,3,3,4,80,2,21,52.5,1,3,730,73,0,0,1,10,0,17,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,672,100,20,0.12,2,2,2,2,3,3,80,2,21,52.5,1,3,730,73,0,0,1,10,0,17,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,0,2308,100,20,0.12,2,2,2,2,2,4,80,2,21,52.5,1,3,730,73,0,0,1,10,0,17,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,958,100,20,0.25,2,3,2,1,0,0,80,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,646,100,40,0.0,4,4,4,4,4,0,60,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2080,100,20,0.0,2,1,1,2,2,3,80,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,1872,100,30,0.12,3,4,4,4,4,3,70,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,100,40,0.0,4,5,5,5,5,5,0,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,0,774,100,20,0.25,2,4,3,3,3,0,80,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,636,100,40,0.0,4,4,4,4,4,4,60,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,742,100,20,0.25,2,3,3,4,4,4,80,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,742,100,30,0.12,3,3,3,3,4,4,70,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,0,2388,100,20,0.25,2,2,2,2,2,4,80,2,28,70.0,3,3,660,66,0,0,1,10,1,18,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1058,100,0,0.0,0,2,1,0,0,0,100,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,706,100,40,0.0,4,4,4,4,4,0,60,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2160,100,20,0.0,2,2,2,3,3,3,80,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,1942,100,30,0.25,3,4,4,4,4,3,70,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,100,40,0.0,4,5,5,5,5,5,0,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,1,854,100,20,0.5,2,4,3,3,2,0,80,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,696,100,40,0.0,4,4,4,4,4,4,60,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,812,100,30,0.0,3,3,3,3,3,3,70,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,812,100,30,0.25,3,2,2,3,4,4,70,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,0,2468,100,20,0.5,2,2,2,2,2,4,80,2,27,67.5,3,4,670,67,0,0,1,10,0,19,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1138,100,20,0.0,2,3,2,1,0,0,80,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,766,100,40,0.0,4,4,4,4,4,0,60,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2240,100,20,0.0,2,2,2,3,4,4,80,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,2002,100,40,0.0,4,4,4,4,4,4,60,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,100,40,0.0,4,5,5,5,5,5,0,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,1,934,100,20,0.0,2,4,3,3,3,1,80,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,756,100,40,0.0,4,4,4,4,4,4,60,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,872,100,40,0.0,4,3,3,3,2,4,60,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,872,100,40,0.0,4,3,3,3,4,4,60,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,1,2548,100,20,0.5,2,2,2,2,2,4,80,2,32,80.0,4,5,620,62,0,0,1,10,0,20,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1186,60,12,0.0,2,4,2,1,0,0,48,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,862,160,64,0.0,4,4,4,4,4,0,96,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2282,60,18,0.0,3,2,3,3,4,4,42,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,2038,60,24,0.0,4,4,4,4,4,4,36,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,160,64,0.0,4,5,5,5,5,5,0,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,1,976,60,18,0.0,3,4,4,3,3,2,42,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,852,160,64,0.0,4,4,4,4,4,4,96,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,908,60,24,0.0,4,4,4,4,4,4,36,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,968,160,64,0.0,4,3,3,4,4,4,96,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,1,2596,60,12,0.0,2,2,2,2,2,4,48,2,34,85.0,5,5,540,54,0,0,1,10,0,21,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1246,60,0,0.0,0,2,0,0,0,0,60,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,958,160,64,0.0,4,4,4,4,4,0,96,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2324,60,18,0.0,3,2,3,3,3,4,42,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,2074,60,24,0.0,4,4,4,4,4,4,36,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,160,64,0.0,4,5,5,5,5,5,0,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,1,1018,60,18,0.0,3,4,4,3,3,2,42,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,948,160,64,0.0,4,4,4,4,4,4,96,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,944,60,24,0.0,4,4,4,4,4,4,36,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,1064,160,64,0.0,4,3,3,4,4,4,96,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,1,2644,60,12,0.0,2,2,2,2,2,4,48,2,32,80.0,5,5,552,55,0,0,1,10,0,22,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1300,60,6,0.0,1,2,1,0,0,0,54,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,1054,160,64,0.0,4,4,4,4,4,0,96,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2366,60,18,0.0,3,1,2,3,3,4,42,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,2110,60,24,0.0,4,4,4,4,4,4,36,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,160,64,0.0,4,5,5,5,5,5,0,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,1,1060,60,18,0.0,3,4,4,3,3,2,42,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,1044,160,64,0.0,4,4,4,4,4,4,96,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,980,60,24,0.0,4,4,4,4,4,4,36,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,1160,160,64,0.0,4,3,4,4,4,4,96,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,1,2692,60,12,0.0,2,2,2,2,2,4,48,2,33,82.5,5,5,546,55,0,0,1,10,0,23,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1360,60,0,0.0,0,2,0,0,0,0,60,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,1150,160,64,0.0,4,4,4,4,4,4,96,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2408,60,18,0.0,3,1,2,3,4,4,42,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,2146,60,24,0.0,4,4,4,4,4,4,36,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,160,64,0.0,4,5,5,5,5,5,0,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,1,1096,60,24,0.0,4,4,4,4,4,2,36,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,1140,160,64,0.0,4,4,4,4,4,4,96,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,1016,60,24,0.0,4,4,4,4,4,4,36,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,1256,160,64,0.0,4,3,4,4,4,4,96,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,1,2740,60,12,0.0,2,2,2,2,2,4,48,2,33,82.5,5,5,546,55,0,0,1,10,0,24,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1414,60,6,0.0,1,3,2,1,0,0,54,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,1246,160,64,0.0,4,4,4,4,4,0,96,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2450,60,18,0.0,3,2,3,3,4,4,42,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,2182,60,24,0.0,4,4,4,4,4,4,36,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,160,64,0.0,4,5,5,5,5,5,0,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,1,1132,60,24,0.0,4,4,4,4,3,2,36,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,1236,160,64,0.0,4,4,4,4,4,4,96,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,1052,60,24,0.0,4,4,4,4,4,4,36,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,1352,160,64,0.0,4,3,4,4,4,4,96,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,1,2788,60,12,0.0,2,2,2,2,2,4,48,2,34,85.0,5,5,540,54,0,0,1,10,0,25,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1468,60,6,0.0,1,2,1,1,1,0,54,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
2,k9khwofo,5f33a20959d6ab1b598a5034,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.683715+00:00,1,,,2510,3,,0,1342,160,64,0.0,4,4,4,4,4,0,96,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
3,w8zp0m7k,5d910477c6086600192dd2d2,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.730510+00:00,1,,,3026,4,,1,2492,60,18,0.0,3,2,2,3,3,4,42,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
4,jce9lqop,563da4c4ef3f15000bb92b64,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.647600+00:00,1,,,2716,1,,0,2218,60,24,0.0,4,4,4,4,4,4,36,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
5,x0z5xwjx,5cba90cdc73d690019202268,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.806678+00:00,1,,,252,8,,0,60,160,64,0.0,4,5,5,5,5,5,0,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
6,82lrodmk,5aeaa3a5b00c2a0001960604,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.771112+00:00,1,,,1684,9,,1,1168,60,24,0.0,4,4,4,4,3,2,36,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
7,5qyihprv,5cca79339774840012c90992,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.841559+00:00,1,,,2484,7,,0,1332,160,64,0.0,4,4,4,4,4,4,96,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
8,3w8wuue3,5e68c92e07851716cc24cd34,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.228408+00:00,1,,,1598,6,,1,1094,60,18,0.0,3,4,4,4,4,4,42,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
9,kttbudcw,593e307c48df7100015e518c,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.569025+00:00,1,,,2712,2,,0,1448,160,64,0.0,4,3,4,4,4,4,96,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
10,wso9jpzr,5f083416262db9000a5eab32,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:48.628611+00:00,1,,,3388,5,,1,2836,60,12,0.0,2,2,2,2,2,4,48,2,33,82.5,5,5,546,55,0,0,1,10,0,26,gfl6o2b9,,,,,0
1,285x6wzh,5ee1da7a1d622e2092c1b056,0,405,405,payment_info,PaymentInfo,2020-11-10 03:31:47.592447+00:00,1,,,2086,10,,1,1522,60,6,0.0,1,2,1,0,0,0,54,2,33,82.5,5,5,546,55,0,0,1,10,0,27,gfl6o2b9,,,,,0
